ts_utc,ccy,spread_pct,ccy_mean_spread_pct,spread_ratio,n_prior_readings
2026-09-15T09:05:37.316148+00:00,XAF,-0.1911,-0.1488,,219
2026-09-15T09:05:37.316148+00:00,XOF,-1.7695,-2.406,,219
2026-09-15T09:05:37.316148+00:00,ZAR,4.2134,4.907,0.8586,219
2026-09-15T09:05:37.316148+00:00,ZMW,-0.252,0.4846,-0.52,219
2026-09-15T10:05:38.922378+00:00,AED,1.1435,1.2643,0.9045,220
2026-09-15T10:05:38.922378+00:00,AFN,5.9975,5.563,1.0781,200
2026-09-15T10:05:38.922378+00:00,AMD,0.9046,1.3302,0.68,220
2026-09-15T10:05:38.922378+00:00,AOA,-30.396,-28.3394,,220
2026-09-15T10:05:38.922378+00:00,ARS,0.9402,0.5539,1.6974,220
2026-09-15T10:05:38.922378+00:00,AZN,1.791,1.7869,1.0023,220
2026-09-15T10:05:38.922378+00:00,BDT,0.4364,0.2405,1.8147,285
2026-09-15T10:05:38.922378+00:00,BND,-5.7228,-2.5691,,220
2026-09-15T10:05:38.922378+00:00,BOB,0.9675,0.6487,1.4915,285
2026-09-15T10:05:38.922378+00:00,BWP,5.5028,21.824,0.2521,55
2026-09-15T10:05:38.922378+00:00,CLP,0.8961,0.9283,0.9653,220
2026-09-15T10:05:38.922378+00:00,COP,1.1585,0.89,1.3017,220
2026-09-15T10:05:38.922378+00:00,DZD,1.3132,2.1385,0.6141,220
2026-09-15T10:05:38.922378+00:00,EGP,-0.1712,-0.0479,,285
2026-09-15T10:05:38.922378+00:00,GEL,0.7692,0.75,1.0256,220
2026-09-15T10:05:38.922378+00:00,IDR,0.2183,0.2907,0.751,220
2026-09-15T10:05:38.922378+00:00,INR,-1.8874,-0.317,,220
2026-09-15T10:05:38.922378+00:00,IQD,0.8175,0.9766,0.8371,220
2026-09-15T10:05:38.922378+00:00,JOD,0.7755,0.8331,0.9308,220
2026-09-15T10:05:38.922378+00:00,KES,0.3091,0.8648,0.3574,285
2026-09-15T10:05:38.922378+00:00,KHR,0.8292,2.0053,0.4135,220
2026-09-15T10:05:38.922378+00:00,KWD,0.6472,1.0589,0.6112,220
2026-09-15T10:05:38.922378+00:00,KZT,0.9042,4.5648,0.1981,220
2026-09-15T10:05:38.922378+00:00,LAK,0.7033,1.0535,0.6676,220
2026-09-15T10:05:38.922378+00:00,LBP,0.5565,2.7626,0.2014,285
2026-09-15T10:05:38.922378+00:00,LKR,0.6409,0.6569,0.9756,220
2026-09-15T10:05:38.922378+00:00,MAD,0.8122,1.002,0.8106,220
2026-09-15T10:05:38.922378+00:00,MNT,0.6869,1.0223,0.6719,220
2026-09-15T10:05:38.922378+00:00,MXN,2.3935,0.9946,2.4065,220
2026-09-15T10:05:38.922378+00:00,MZN,-0.194,0.2525,-0.7682,220
2026-09-15T10:05:38.922378+00:00,NPR,14.1309,16.5546,0.8536,164
2026-09-15T10:05:38.922378+00:00,PEN,0.9487,0.613,1.5476,220
2026-09-15T10:05:38.922378+00:00,PHP,0.3026,0.3591,0.8426,220
2026-09-15T10:05:38.922378+00:00,PKR,0.2127,0.196,1.0851,285
2026-09-15T10:05:38.922378+00:00,QAR,2.5293,3.7109,0.6816,220
2026-09-15T10:05:38.922378+00:00,RWF,0.1712,0.4161,0.4114,220
2026-09-15T10:05:38.922378+00:00,SAR,0.7864,1.1398,0.69,220
2026-09-15T10:05:38.922378+00:00,SDG,6.7124,2.4594,2.7293,220
2026-09-15T10:05:38.922378+00:00,SYP,1.7826,2.5666,0.6945,220
2026-09-15T10:05:38.922378+00:00,TND,2.8081,3.4836,0.8061,220
2026-09-15T10:05:38.922378+00:00,TRY,2.0073,3.5925,0.5587,220
2026-09-15T10:05:38.922378+00:00,TZS,0.2483,0.4413,0.5627,220
2026-09-15T10:05:38.922378+00:00,UAH,-2.9967,-3.564,,220
2026-09-15T10:05:38.922378+00:00,UGX,-0.1233,0.1328,-0.9288,220
2026-09-15T10:05:38.922378+00:00,VES,0.8049,0.5117,1.573,220
2026-09-15T10:05:38.922378+00:00,VND,0.1204,0.109,1.1047,285
2026-09-15T10:05:38.922378+00:00,XAF,-0.2398,-0.149,,220
2026-09-15T10:05:38.922378+00:00,XOF,-1.8265,-2.4032,,220
2026-09-15T10:05:38.922378+00:00,ZAR,3.7159,4.9039,0.7577,220
2026-09-15T10:05:38.922378+00:00,ZMW,-0.2268,0.4812,-0.4713,220
2026-09-15T11:05:41.734029+00:00,AED,1.0477,1.2637,0.829,221
2026-09-15T11:05:41.734029+00:00,AFN,3.7977,5.5651,0.6824,201
2026-09-15T11:05:41.734029+00:00,AMD,0.8371,1.3283,0.6302,221
2026-09-15T11:05:41.734029+00:00,AOA,-30.3658,-28.3487,,221
2026-09-15T11:05:41.734029+00:00,ARS,0.6302,0.5557,1.1341,221
2026-09-15T11:05:41.734029+00:00,AZN,1.791,1.7869,1.0023,221
2026-09-15T11:05:41.734029+00:00,BDT,0.4205,0.2412,1.7436,286
2026-09-15T11:05:41.734029+00:00,BND,-5.831,-2.5833,,221
2026-09-15T11:05:41.734029+00:00,BOB,1.4029,0.6498,2.159,286
2026-09-15T11:05:41.734029+00:00,BWP,18.4719,21.5325,0.8579,56
2026-09-15T11:05:41.734029+00:00,CLP,0.8518,0.9281,0.9178,221
2026-09-15T11:05:41.734029+00:00,COP,1.113,0.8912,1.2489,221
2026-09-15T11:05:41.734029+00:00,DZD,1.3178,2.1348,0.6173,221
2026-09-15T11:05:41.734029+00:00,EGP,-0.2278,-0.0484,,286
2026-09-15T11:05:41.734029+00:00,GEL,0.7692,0.7501,1.0255,221
2026-09-15T11:05:41.734029+00:00,IDR,0.2467,0.2903,0.8497,221
2026-09-15T11:05:41.734029+00:00,INR,-1.6976,-0.3241,,221
2026-09-15T11:05:41.734029+00:00,IQD,0.8265,0.9758,0.847,221
2026-09-15T11:05:41.734029+00:00,JOD,0.7755,0.8329,0.9311,221
2026-09-15T11:05:41.734029+00:00,KES,0.286,0.8629,0.3314,286
2026-09-15T11:05:41.734029+00:00,KHR,0.99,2.0,0.495,221
2026-09-15T11:05:41.734029+00:00,KWD,0.9724,1.057,0.9199,221
2026-09-15T11:05:41.734029+00:00,KZT,2.5794,4.5483,0.5671,221
2026-09-15T11:05:41.734029+00:00,LAK,0.6079,1.0519,0.5779,221
2026-09-15T11:05:41.734029+00:00,LBP,0.7541,2.7549,0.2737,286
2026-09-15T11:05:41.734029+00:00,LKR,0.5375,0.6569,0.8183,221
2026-09-15T11:05:41.734029+00:00,MAD,0.8122,1.0011,0.8113,221
2026-09-15T11:05:41.734029+00:00,MNT,0.6428,1.0207,0.6297,221
2026-09-15T11:05:41.734029+00:00,MXN,2.101,1.0009,2.0991,221
2026-09-15T11:05:41.734029+00:00,MZN,-0.0401,0.2505,-0.1601,221
2026-09-15T11:05:41.734029+00:00,NPR,14.1636,16.54,0.8563,165
2026-09-15T11:05:41.734029+00:00,PEN,0.7708,0.6145,1.2543,221
2026-09-15T11:05:41.734029+00:00,PHP,0.3186,0.3589,0.8877,221
2026-09-15T11:05:41.734029+00:00,PKR,0.1688,0.1961,0.8609,286
2026-09-15T11:05:41.734029+00:00,QAR,2.7718,3.7056,0.748,221
2026-09-15T11:05:41.734029+00:00,RWF,0.2311,0.415,0.5569,221
2026-09-15T11:05:41.734029+00:00,SAR,0.7864,1.1382,0.6909,221
2026-09-15T11:05:41.734029+00:00,SDG,3.7499,2.4786,1.5129,221
2026-09-15T11:05:41.734029+00:00,SYP,2.224,2.5631,0.8677,221
2026-09-15T11:05:41.734029+00:00,TND,3.125,3.4806,0.8978,221
2026-09-15T11:05:41.734029+00:00,TRY,2.9029,3.5853,0.8097,221
2026-09-15T11:05:41.734029+00:00,TZS,0.2179,0.4404,0.4948,221
2026-09-15T11:05:41.734029+00:00,UAH,-3.1544,-3.5615,,221
2026-09-15T11:05:41.734029+00:00,UGX,0.1178,0.1316,0.8951,221
2026-09-15T11:05:41.734029+00:00,VES,0.2268,0.513,0.4421,221
2026-09-15T11:05:41.734029+00:00,VND,0.101,0.109,0.9264,286
2026-09-15T11:05:41.734029+00:00,XAF,-0.2669,-0.1494,,221
2026-09-15T11:05:41.734029+00:00,XOF,-2.7061,-2.4005,,221
2026-09-15T11:05:41.734029+00:00,ZAR,4.1561,4.8985,0.8484,221
2026-09-15T11:05:41.734029+00:00,ZMW,-0.4532,0.478,-0.948,221
2026-09-15T12:05:43.431588+00:00,AED,1.1847,1.2628,0.9382,222
2026-09-15T12:05:43.431588+00:00,AFN,3.7977,5.5564,0.6835,202
2026-09-15T12:05:43.431588+00:00,AMD,0.7804,1.3261,0.5885,222
2026-09-15T12:05:43.431588+00:00,AOA,-30.3694,-28.3578,,222
2026-09-15T12:05:43.431588+00:00,ARS,0.5552,0.556,0.9986,222
2026-09-15T12:05:43.431588+00:00,AZN,1.791,1.7869,1.0023,222
2026-09-15T12:05:43.431588+00:00,BDT,0.4718,0.2418,1.9512,287
2026-09-15T12:05:43.431588+00:00,BND,-5.6782,-2.598,,222
2026-09-15T12:05:43.431588+00:00,BOB,0.8405,0.6524,1.2883,287
2026-09-15T12:05:43.431588+00:00,BWP,18.4719,21.4788,0.86,57
2026-09-15T12:05:43.431588+00:00,CLP,0.8326,0.9278,0.8974,222
2026-09-15T12:05:43.431588+00:00,COP,0.9836,0.8922,1.1024,222
2026-09-15T12:05:43.431588+00:00,DZD,0.9584,2.1311,0.4497,222
2026-09-15T12:05:43.431588+00:00,EGP,-0.2562,-0.049,,287
2026-09-15T12:05:43.431588+00:00,GEL,0.7692,0.7502,1.0253,222
2026-09-15T12:05:43.431588+00:00,IDR,0.2384,0.2901,0.8217,222
2026-09-15T12:05:43.431588+00:00,INR,-1.6735,-0.3303,,222
2026-09-15T12:05:43.431588+00:00,IQD,0.8963,0.9752,0.9191,222
2026-09-15T12:05:43.431588+00:00,JOD,0.776,0.8326,0.932,222
2026-09-15T12:05:43.431588+00:00,KES,0.2359,0.8609,0.274,287
2026-09-15T12:05:43.431588+00:00,KHR,0.9286,1.9954,0.4654,222
2026-09-15T12:05:43.431588+00:00,KWD,0.9724,1.0566,0.9203,222
2026-09-15T12:05:43.431588+00:00,KZT,2.5539,4.5394,0.5626,222
2026-09-15T12:05:43.431588+00:00,LAK,0.6171,1.0499,0.5878,222
2026-09-15T12:05:43.431588+00:00,LBP,0.4334,2.7479,0.1577,287
2026-09-15T12:05:43.431588+00:00,LKR,0.5764,0.6563,0.8782,222
2026-09-15T12:05:43.431588+00:00,MAD,0.8122,1.0002,0.812,222
2026-09-15T12:05:43.431588+00:00,MNT,0.575,1.019,0.5643,222
2026-09-15T12:05:43.431588+00:00,MXN,1.6341,1.0059,1.6245,222
2026-09-15T12:05:43.431588+00:00,MZN,-0.1004,0.2492,-0.4029,222
2026-09-15T12:05:43.431588+00:00,NPR,8.8193,16.5256,0.5337,166
2026-09-15T12:05:43.431588+00:00,PEN,0.7413,0.6153,1.2049,222
2026-09-15T12:05:43.431588+00:00,PHP,0.3586,0.3587,0.9997,222
2026-09-15T12:05:43.431588+00:00,PKR,0.2056,0.196,1.049,287
2026-09-15T12:05:43.431588+00:00,QAR,2.4362,3.7014,0.6582,222
2026-09-15T12:05:43.431588+00:00,RWF,0.2576,0.4142,0.622,222
2026-09-15T12:05:43.431588+00:00,SAR,0.7864,1.1366,0.6919,222
2026-09-15T12:05:43.431588+00:00,SDG,3.9566,2.4844,1.5926,222
2026-09-15T12:05:43.431588+00:00,SYP,1.9903,2.5616,0.777,222
2026-09-15T12:05:43.431588+00:00,TND,2.6625,3.479,0.7653,222
2026-09-15T12:05:43.431588+00:00,TRY,2.2286,3.5823,0.6221,222
2026-09-15T12:05:43.431588+00:00,TZS,0.1841,0.4394,0.419,222
2026-09-15T12:05:43.431588+00:00,UAH,-3.7691,-3.5596,,222
2026-09-15T12:05:43.431588+00:00,UGX,0.03,0.1315,0.2281,222
2026-09-15T12:05:43.431588+00:00,VES,0.3273,0.5117,0.6396,222
2026-09-15T12:05:43.431588+00:00,VND,0.0991,0.109,0.9092,287
2026-09-15T12:05:43.431588+00:00,XAF,-0.2809,-0.1499,,222
2026-09-15T12:05:43.431588+00:00,XOF,-1.7307,-2.4019,,222
2026-09-15T12:05:43.431588+00:00,ZAR,4.5638,4.8951,0.9323,222
2026-09-15T12:05:43.431588+00:00,ZMW,0.5269,0.4738,1.112,222
2026-09-15T13:05:39.599590+00:00,AED,1.1981,1.2624,0.949,223
2026-09-15T13:05:39.599590+00:00,AFN,3.8052,5.5477,0.6859,203
2026-09-15T13:05:39.599590+00:00,AMD,0.7151,1.3236,0.5403,223
2026-09-15T13:05:39.599590+00:00,AOA,-30.3694,-28.3668,,223
2026-09-15T13:05:39.599590+00:00,ARS,0.5046,0.556,0.9076,223
2026-09-15T13:05:39.599590+00:00,AZN,1.791,1.787,1.0023,223
2026-09-15T13:05:39.599590+00:00,BDT,0.4641,0.2426,1.9131,288
2026-09-15T13:05:39.599590+00:00,BND,-5.6782,-2.6118,,223
2026-09-15T13:05:39.599590+00:00,BOB,0.7501,0.6531,1.1486,288
2026-09-15T13:05:39.599590+00:00,BWP,11.5345,21.427,0.5383,58
2026-09-15T13:05:39.599590+00:00,CLP,0.5616,0.9274,0.6056,223
2026-09-15T13:05:39.599590+00:00,COP,0.5802,0.8926,0.65,223
2026-09-15T13:05:39.599590+00:00,DZD,0.9827,2.1259,0.4623,223
2026-09-15T13:05:39.599590+00:00,EGP,-0.3987,-0.0497,,288
2026-09-15T13:05:39.599590+00:00,GEL,0.7692,0.7503,1.0252,223
2026-09-15T13:05:39.599590+00:00,IDR,0.2781,0.2899,0.9593,223
2026-09-15T13:05:39.599590+00:00,INR,-1.8831,-0.3363,,223
2026-09-15T13:05:39.599590+00:00,IQD,0.7757,0.9748,0.7957,223
2026-09-15T13:05:39.599590+00:00,JOD,0.776,0.8323,0.9323,223
2026-09-15T13:05:39.599590+00:00,KES,0.2127,0.8587,0.2477,288
2026-09-15T13:05:39.599590+00:00,KHR,0.843,1.9906,0.4235,223
2026-09-15T13:05:39.599590+00:00,KWD,1.1336,1.0563,1.0732,223
2026-09-15T13:05:39.599590+00:00,KZT,3.8043,4.5305,0.8397,223
2026-09-15T13:05:39.599590+00:00,LAK,0.6172,1.048,0.589,223
2026-09-15T13:05:39.599590+00:00,LBP,0.4466,2.7399,0.163,288
2026-09-15T13:05:39.599590+00:00,LKR,0.5923,0.656,0.9029,223
2026-09-15T13:05:39.599590+00:00,MAD,0.8122,0.9994,0.8127,223
2026-09-15T13:05:39.599590+00:00,MNT,0.6309,1.017,0.6203,223
2026-09-15T13:05:39.599590+00:00,MXN,1.2248,1.0087,1.2142,223
2026-09-15T13:05:39.599590+00:00,MZN,-0.1607,0.2476,-0.6489,223
2026-09-15T13:05:39.599590+00:00,NPR,8.8521,16.4795,0.5372,167
2026-09-15T13:05:39.599590+00:00,PEN,0.608,0.6158,0.9873,223
2026-09-15T13:05:39.599590+00:00,PHP,0.3986,0.3587,1.1112,223
2026-09-15T13:05:39.599590+00:00,PKR,0.218,0.196,1.1121,288
2026-09-15T13:05:39.599590+00:00,QAR,2.4362,3.6957,0.6592,223
2026-09-15T13:05:39.599590+00:00,RWF,0.2586,0.4135,0.6254,223
2026-09-15T13:05:39.599590+00:00,SAR,0.5236,1.135,0.4613,223
2026-09-15T13:05:39.599590+00:00,SDG,4.4584,2.491,1.7898,223
2026-09-15T13:05:39.599590+00:00,SYP,2.6181,2.559,1.0231,223
2026-09-15T13:05:39.599590+00:00,TND,2.5,3.4753,0.7194,223
2026-09-15T13:05:39.599590+00:00,TRY,1.5811,3.5762,0.4421,223
2026-09-15T13:05:39.599590+00:00,TZS,0.0718,0.4382,0.1638,223
2026-09-15T13:05:39.599590+00:00,UAH,-3.9279,-3.5606,,223
2026-09-15T13:05:39.599590+00:00,UGX,0.0758,0.1311,0.5783,223
2026-09-15T13:05:39.599590+00:00,VES,0.3797,0.5109,0.7432,223
2026-09-15T13:05:39.599590+00:00,VND,0.1146,0.109,1.0517,288
2026-09-15T13:05:39.599590+00:00,XAF,-0.2568,-0.1505,,223
2026-09-15T13:05:39.599590+00:00,XOF,-1.739,-2.3989,,223
2026-09-15T13:05:39.599590+00:00,ZAR,3.7397,4.8937,0.7642,223
2026-09-15T13:05:39.599590+00:00,ZMW,0.0,0.4741,0.0,223
2026-09-15T14:05:58.949278+00:00,AED,1.2524,1.2621,0.9923,224
2026-09-15T14:05:58.949278+00:00,AFN,3.5182,5.5392,0.6351,204
2026-09-15T14:05:58.949278+00:00,AMD,0.6456,1.3209,0.4888,224
2026-09-15T14:05:58.949278+00:00,AOA,-30.3694,-28.3758,,224
2026-09-15T14:05:58.949278+00:00,ARS,0.5082,0.5558,0.9144,224
2026-09-15T14:05:58.949278+00:00,AZN,1.791,1.787,1.0022,224
2026-09-15T14:05:58.949278+00:00,BDT,0.3264,0.2434,1.3412,289
2026-09-15T14:05:58.949278+00:00,BND,-5.6422,-2.6255,,224
2026-09-15T14:05:58.949278+00:00,BOB,0.5343,0.6534,0.8177,289
2026-09-15T14:05:58.949278+00:00,BWP,7.2654,21.2593,0.3418,59
2026-09-15T14:05:58.949278+00:00,CLP,0.7315,0.9257,0.7902,224
2026-09-15T14:05:58.949278+00:00,COP,0.631,0.8912,0.708,224
2026-09-15T14:05:58.949278+00:00,DZD,1.0233,2.1208,0.4825,224
2026-09-15T14:05:58.949278+00:00,EGP,-0.6074,-0.0509,,289
2026-09-15T14:05:58.949278+00:00,GEL,0.7692,0.7504,1.0251,224
2026-09-15T14:05:58.949278+00:00,IDR,0.2185,0.2899,0.7538,224
2026-09-15T14:05:58.949278+00:00,INR,-1.6299,-0.3432,,224
2026-09-15T14:05:58.949278+00:00,IQD,0.7563,0.9739,0.7766,224
2026-09-15T14:05:58.949278+00:00,JOD,0.7057,0.8321,0.8481,224
2026-09-15T14:05:58.949278+00:00,KES,0.259,0.8565,0.3024,289
2026-09-15T14:05:58.949278+00:00,KHR,0.719,1.9855,0.3621,224
2026-09-15T14:05:58.949278+00:00,KWD,0.9724,1.0566,0.9203,224
2026-09-15T14:05:58.949278+00:00,KZT,2.187,4.5273,0.4831,224
2026-09-15T14:05:58.949278+00:00,LAK,0.6712,1.046,0.6417,224
2026-09-15T14:05:58.949278+00:00,LBP,0.4987,2.732,0.1825,289
2026-09-15T14:05:58.949278+00:00,LKR,0.5352,0.6557,0.8163,224
2026-09-15T14:05:58.949278+00:00,MAD,0.762,0.9986,0.7631,224
2026-09-15T14:05:58.949278+00:00,MNT,0.758,1.0153,0.7466,224
2026-09-15T14:05:58.949278+00:00,MXN,0.9622,1.0097,0.953,224
2026-09-15T14:05:58.949278+00:00,MZN,-0.0804,0.2458,-0.3271,224
2026-09-15T14:05:58.949278+00:00,NPR,14.1571,16.4341,0.8614,168
2026-09-15T14:05:58.949278+00:00,PEN,0.4748,0.6158,0.7711,224
2026-09-15T14:05:58.949278+00:00,PHP,0.3429,0.3589,0.9555,224
2026-09-15T14:05:58.949278+00:00,PKR,0.1424,0.1961,0.7262,289
2026-09-15T14:05:58.949278+00:00,QAR,2.2862,3.6901,0.6196,224
2026-09-15T14:05:58.949278+00:00,RWF,0.2415,0.4128,0.5851,224
2026-09-15T14:05:58.949278+00:00,SAR,0.5236,1.1323,0.4624,224
2026-09-15T14:05:58.949278+00:00,SDG,3.9586,2.4997,1.5836,224
2026-09-15T14:05:58.949278+00:00,SYP,2.7092,2.5593,1.0586,224
2026-09-15T14:05:58.949278+00:00,TND,2.8081,3.4709,0.809,224
2026-09-15T14:05:58.949278+00:00,TRY,2.0317,3.5673,0.5695,224
2026-09-15T14:05:58.949278+00:00,TZS,0.3412,0.4366,0.7815,224
2026-09-15T14:05:58.949278+00:00,UAH,-3.8822,-3.5622,,224
2026-09-15T14:05:58.949278+00:00,UGX,0.0649,0.1308,0.496,224
2026-09-15T14:05:58.949278+00:00,VES,0.373,0.5103,0.7309,224
2026-09-15T14:05:58.949278+00:00,VND,0.0952,0.109,0.8735,289
2026-09-15T14:05:58.949278+00:00,XAF,-0.2361,-0.151,,224
2026-09-15T14:05:58.949278+00:00,XOF,-2.3129,-2.396,,224
2026-09-15T14:05:58.949278+00:00,ZAR,5.038,4.8885,1.0306,224
2026-09-15T14:05:58.949278+00:00,ZMW,0.1505,0.472,0.3189,224
2026-09-15T15:05:45.878225+00:00,AED,1.1712,1.2621,0.928,225
2026-09-15T15:05:45.878225+00:00,AFN,3.7599,5.5293,0.68,205
2026-09-15T15:05:45.878225+00:00,AMD,0.6789,1.3179,0.5151,225
2026-09-15T15:05:45.878225+00:00,AOA,-30.3694,-28.3846,,225
2026-09-15T15:05:45.878225+00:00,ARS,0.4599,0.5556,0.8278,225
2026-09-15T15:05:45.878225+00:00,AZN,1.791,1.787,1.0022,225
2026-09-15T15:05:45.878225+00:00,BDT,0.1374,0.2436,0.5639,290
2026-09-15T15:05:45.878225+00:00,BND,3.8162,-2.6389,,225
2026-09-15T15:05:45.878225+00:00,BOB,0.7165,0.653,1.0972,290
2026-09-15T15:05:45.878225+00:00,BWP,7.2654,21.0261,0.3455,60
2026-09-15T15:05:45.878225+00:00,CLP,0.6241,0.9249,0.6748,225
2026-09-15T15:05:45.878225+00:00,COP,0.5703,0.8901,0.6407,225
2026-09-15T15:05:45.878225+00:00,DZD,1.1113,2.1159,0.5252,225
2026-09-15T15:05:45.878225+00:00,EGP,-0.5789,-0.0529,,290
2026-09-15T15:05:45.878225+00:00,GEL,0.7692,0.7504,1.025,225
2026-09-15T15:05:45.878225+00:00,IDR,0.2128,0.2895,0.735,225
2026-09-15T15:05:45.878225+00:00,INR,-1.5522,-0.3489,,225
2026-09-15T15:05:45.878225+00:00,IQD,0.7678,0.9729,0.7891,225
2026-09-15T15:05:45.878225+00:00,JOD,0.7057,0.8315,0.8487,225
2026-09-15T15:05:45.878225+00:00,KES,0.2783,0.8544,0.3257,290
2026-09-15T15:05:45.878225+00:00,KHR,0.8306,1.9799,0.4195,225
2026-09-15T15:05:45.878225+00:00,KWD,0.9724,1.0562,0.9206,225
2026-09-15T15:05:45.878225+00:00,KZT,2.4561,4.5169,0.5438,225
2026-09-15T15:05:45.878225+00:00,LAK,0.6647,1.0444,0.6365,225
2026-09-15T15:05:45.878225+00:00,LBP,0.7216,2.7243,0.2649,290
2026-09-15T15:05:45.878225+00:00,LKR,0.4796,0.6551,0.7321,225
2026-09-15T15:05:45.878225+00:00,MAD,0.813,0.9975,0.815,225
2026-09-15T15:05:45.878225+00:00,MNT,0.6937,1.0142,0.684,225
2026-09-15T15:05:45.878225+00:00,MXN,0.6416,1.0095,0.6356,225
2026-09-15T15:05:45.878225+00:00,MZN,-0.2077,0.2444,-0.85,225
2026-09-15T15:05:45.878225+00:00,NPR,14.7973,16.4206,0.9011,169
2026-09-15T15:05:45.878225+00:00,PEN,0.4302,0.6152,0.6993,225
2026-09-15T15:05:45.878225+00:00,PHP,0.3509,0.3588,0.9779,225
2026-09-15T15:05:45.878225+00:00,PKR,0.2988,0.1959,1.5252,290
2026-09-15T15:05:45.878225+00:00,QAR,2.9923,3.6838,0.8123,225
2026-09-15T15:05:45.878225+00:00,RWF,0.2599,0.412,0.6308,225
2026-09-15T15:05:45.878225+00:00,SAR,0.7864,1.1296,0.6962,225
2026-09-15T15:05:45.878225+00:00,SDG,3.947,2.5062,1.5749,225
2026-09-15T15:05:45.878225+00:00,SYP,2.0165,2.5599,0.7877,225
2026-09-15T15:05:45.878225+00:00,TND,3.2736,3.468,0.9439,225
2026-09-15T15:05:45.878225+00:00,TRY,3.7788,3.5605,1.0613,225
2026-09-15T15:05:45.878225+00:00,TZS,0.4258,0.4362,0.9762,225
2026-09-15T15:05:45.878225+00:00,UAH,-3.0563,-3.5636,,225
2026-09-15T15:05:45.878225+00:00,UGX,-0.0013,0.1305,-0.01,225
2026-09-15T15:05:45.878225+00:00,VES,0.4103,0.5097,0.805,225
2026-09-15T15:05:45.878225+00:00,VND,0.1049,0.1089,0.963,290
2026-09-15T15:05:45.878225+00:00,XAF,-0.1708,-0.1514,,225
2026-09-15T15:05:45.878225+00:00,XOF,-2.409,-2.3956,,225
2026-09-15T15:05:45.878225+00:00,ZAR,4.2718,4.8892,0.8737,225
2026-09-15T15:05:45.878225+00:00,ZMW,0.1003,0.4705,0.2132,225
2026-09-15T16:05:37.826750+00:00,AED,1.1576,1.2617,0.9175,226
2026-09-15T16:05:37.826750+00:00,AFN,4.7122,5.5207,0.8535,206
2026-09-15T16:05:37.826750+00:00,AMD,0.59,1.3151,0.4486,226
2026-09-15T16:05:37.826750+00:00,AOA,-30.3694,-28.3934,,226
2026-09-15T16:05:37.826750+00:00,ARS,0.4972,0.5551,0.8956,226
2026-09-15T16:05:37.826750+00:00,AZN,1.791,1.787,1.0022,226
2026-09-15T16:05:37.826750+00:00,BDT,0.0353,0.2433,0.1451,291
2026-09-15T16:05:37.826750+00:00,BND,3.9002,-2.6103,,226
2026-09-15T16:05:37.826750+00:00,BOB,0.5826,0.6532,0.8919,291
2026-09-15T16:05:37.826750+00:00,BWP,7.2654,20.8005,0.3493,61
2026-09-15T16:05:37.826750+00:00,CLP,0.717,0.9235,0.7764,226
2026-09-15T16:05:37.826750+00:00,COP,0.5784,0.8887,0.6509,226
2026-09-15T16:05:37.826750+00:00,DZD,1.0845,2.1114,0.5136,226
2026-09-15T16:05:37.826750+00:00,EGP,-0.4177,-0.0547,,291
2026-09-15T16:05:37.826750+00:00,GEL,0.7692,0.7505,1.0249,226
2026-09-15T16:05:37.826750+00:00,IDR,0.2356,0.2892,0.8147,226
2026-09-15T16:05:37.826750+00:00,INR,-1.5618,-0.3543,,226
2026-09-15T16:05:37.826750+00:00,IQD,0.8365,0.972,0.8606,226
2026-09-15T16:05:37.826750+00:00,JOD,0.8463,0.831,1.0184,226
2026-09-15T16:05:37.826750+00:00,KES,0.286,0.8524,0.3355,291
2026-09-15T16:05:37.826750+00:00,KHR,1.1277,1.9748,0.5711,226
2026-09-15T16:05:37.826750+00:00,KWD,0.9724,1.0559,0.9209,226
2026-09-15T16:05:37.826750+00:00,KZT,3.8828,4.5077,0.8614,226
2026-09-15T16:05:37.826750+00:00,LAK,0.5979,1.0427,0.5734,226
2026-09-15T16:05:37.826750+00:00,LBP,0.7216,2.7174,0.2656,291
2026-09-15T16:05:37.826750+00:00,LKR,0.4616,0.6544,0.7054,226
2026-09-15T16:05:37.826750+00:00,MAD,0.762,0.9967,0.7645,226
2026-09-15T16:05:37.826750+00:00,MNT,0.6566,1.0128,0.6483,226
2026-09-15T16:05:37.826750+00:00,MXN,0.5831,1.0078,0.5786,226
2026-09-15T16:05:37.826750+00:00,MZN,-0.0402,0.2424,-0.1659,226
2026-09-15T16:05:37.826750+00:00,NPR,14.7973,16.4111,0.9017,170
2026-09-15T16:05:37.826750+00:00,PEN,0.4304,0.6143,0.7006,226
2026-09-15T16:05:37.826750+00:00,PHP,0.5106,0.3588,1.4232,226
2026-09-15T16:05:37.826750+00:00,PKR,0.2812,0.1963,1.4328,291
2026-09-15T16:05:37.826750+00:00,QAR,2.6713,3.6808,0.7257,226
2026-09-15T16:05:37.826750+00:00,RWF,0.1495,0.4113,0.3634,226
2026-09-15T16:05:37.826750+00:00,SAR,0.7864,1.128,0.6971,226
2026-09-15T16:05:37.826750+00:00,SDG,2.5799,2.5126,1.0268,226
2026-09-15T16:05:37.826750+00:00,SYP,1.5319,2.5575,0.599,226
2026-09-15T16:05:37.826750+00:00,TND,3.4375,3.4671,0.9915,226
2026-09-15T16:05:37.826750+00:00,TRY,2.4426,3.5614,0.6858,226
2026-09-15T16:05:37.826750+00:00,TZS,0.405,0.4361,0.9286,226
