ts_utc,venue,ccy,usdt_mid,usdc_mid,spread_bps,source_ok,error
2026-09-12T05:05:24.477613+00:00,Upbit,KRW,1358.0,1358.0,0.0,True,
2026-09-12T05:05:24.477613+00:00,Indodax,IDR,17593.5,17580.5,-7.39,True,
2026-09-12T05:05:24.477613+00:00,Bitkub,THB,33.095,33.1,1.51,True,
2026-09-12T05:05:24.477613+00:00,Bithumb,KRW,1358.5,1359.5,7.36,True,
2026-09-12T05:05:24.477613+00:00,Coinone,KRW,1359.5,1359.5,0.0,True,
2026-09-12T05:05:24.477613+00:00,Paribu,TRY,48.5115,48.4975,-2.89,True,
2026-09-12T05:05:24.477613+00:00,Pintu,IDR,17602.0,17615.0,7.39,True,
2026-09-12T05:05:24.477613+00:00,Foxbit,BRL,5.15525,5.155,-0.48,True,
2026-09-12T05:05:24.477613+00:00,MercadoBitcoin,BRL,5.15525,5.15515,-0.19,True,
2026-09-12T06:05:21.507174+00:00,IndependentReserve,SGD,1.267955,1.26798,0.2,True,
2026-09-12T06:05:21.507174+00:00,Coins.ph,PHP,62.675,62.665,-1.6,True,
2026-09-12T06:05:21.507174+00:00,BTCTurk,TRY,48.5365,48.4365,-20.6,True,
2026-09-12T06:05:21.507174+00:00,Upbit,KRW,1359.0,1360.0,7.36,True,
2026-09-12T06:05:21.507174+00:00,Indodax,IDR,17589.5,17580.5,-5.12,True,
2026-09-12T06:05:21.507174+00:00,Bitkub,THB,33.095,33.1,1.51,True,
2026-09-12T06:05:21.507174+00:00,Bithumb,KRW,1358.5,1359.5,7.36,True,
2026-09-12T06:05:21.507174+00:00,Coinone,KRW,1358.5,1358.5,0.0,True,
2026-09-12T06:05:21.507174+00:00,Paribu,TRY,48.5075,48.5025,-1.03,True,
2026-09-12T06:05:21.507174+00:00,Pintu,IDR,17602.0,17616.0,7.95,True,
2026-09-12T06:05:21.507174+00:00,Foxbit,BRL,5.15405,5.15445,0.78,True,
2026-09-12T06:05:21.507174+00:00,MercadoBitcoin,BRL,5.15315,5.15445,2.52,True,
2026-09-12T07:05:20.718066+00:00,IndependentReserve,SGD,1.26946,1.267945,-11.93,True,
2026-09-12T07:05:20.718066+00:00,Coins.ph,PHP,62.675,62.665,-1.6,True,
2026-09-12T07:05:20.718066+00:00,BTCTurk,TRY,48.5375,48.5205,-3.5,True,
2026-09-12T07:05:20.718066+00:00,Upbit,KRW,1359.0,1358.0,-7.36,True,
2026-09-12T07:05:20.718066+00:00,Indodax,IDR,17574.0,17570.5,-1.99,True,
2026-09-12T07:05:20.718066+00:00,Bitkub,THB,33.095,33.095,0.0,True,
2026-09-12T07:05:20.718066+00:00,Bithumb,KRW,1357.5,1358.5,7.37,True,
2026-09-12T07:05:20.718066+00:00,Coinone,KRW,1357.5,1358.5,7.37,True,
2026-09-12T07:05:20.718066+00:00,Paribu,TRY,48.5075,48.494,-2.78,True,
2026-09-12T07:05:20.718066+00:00,Pintu,IDR,17601.0,17617.0,9.09,True,
2026-09-12T07:05:20.718066+00:00,Foxbit,BRL,5.15565,5.15625,1.16,True,
2026-09-12T07:05:20.718066+00:00,MercadoBitcoin,BRL,5.15325,5.15535,4.08,True,
2026-09-12T08:05:22.306325+00:00,IndependentReserve,SGD,1.269645,1.26844,-9.49,True,
2026-09-12T08:05:22.306325+00:00,Coins.ph,PHP,62.655,62.645,-1.6,True,
2026-09-12T08:05:22.306325+00:00,BTCTurk,TRY,48.5315,48.442,-18.44,True,
2026-09-12T08:05:22.306325+00:00,Upbit,KRW,1358.0,1358.0,0.0,True,
2026-09-12T08:05:22.306325+00:00,Indodax,IDR,17566.0,17568.5,1.42,True,
2026-09-12T08:05:22.306325+00:00,Bitkub,THB,33.095,33.095,0.0,True,
2026-09-12T08:05:22.306325+00:00,Bithumb,KRW,1358.5,1358.5,0.0,True,
2026-09-12T08:05:22.306325+00:00,Coinone,KRW,1358.5,1358.5,0.0,True,
2026-09-12T08:05:22.306325+00:00,Paribu,TRY,48.5145,48.492,-4.64,True,
2026-09-12T08:05:22.306325+00:00,Pintu,IDR,17602.0,17616.0,7.95,True,
2026-09-12T08:05:22.306325+00:00,Foxbit,BRL,5.15405,5.15625,4.27,True,
2026-09-12T08:05:22.306325+00:00,MercadoBitcoin,BRL,5.15305,5.1557,5.14,True,
2026-09-12T09:05:33.482555+00:00,IndependentReserve,SGD,1.26965,1.268245,-11.07,True,
2026-09-12T09:05:33.482555+00:00,Coins.ph,PHP,62.655,62.655,0.0,True,
2026-09-12T09:05:33.482555+00:00,BTCTurk,TRY,48.517,48.43,-17.93,True,
2026-09-12T09:05:33.482555+00:00,Upbit,KRW,1360.0,1361.0,7.35,True,
2026-09-12T09:05:33.482555+00:00,Indodax,IDR,17551.5,17549.5,-1.14,True,
2026-09-12T09:05:33.482555+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-12T09:05:33.482555+00:00,Bithumb,KRW,1359.5,1359.5,0.0,True,
2026-09-12T09:05:33.482555+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T09:05:33.482555+00:00,Paribu,TRY,48.5495,48.4855,-13.18,True,
2026-09-12T09:05:33.482555+00:00,Pintu,IDR,17602.0,17617.0,8.52,True,
2026-09-12T09:05:33.482555+00:00,Foxbit,BRL,5.15415,5.15625,4.07,True,
2026-09-12T09:05:33.482555+00:00,MercadoBitcoin,BRL,5.15305,5.15615,6.02,True,
2026-09-12T10:05:19.848420+00:00,IndependentReserve,SGD,1.26834,1.26828,-0.47,True,
2026-09-12T10:05:19.848420+00:00,Coins.ph,PHP,62.655,62.645,-1.6,True,
2026-09-12T10:05:19.848420+00:00,BTCTurk,TRY,48.5445,48.5405,-0.82,True,
2026-09-12T10:05:19.848420+00:00,Upbit,KRW,1359.0,1361.0,14.72,True,
2026-09-12T10:05:19.848420+00:00,Indodax,IDR,17534.5,17541.5,3.99,True,
2026-09-12T10:05:19.848420+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-12T10:05:19.848420+00:00,Bithumb,KRW,1359.5,1360.5,7.36,True,
2026-09-12T10:05:19.848420+00:00,Coinone,KRW,1359.5,1359.5,0.0,True,
2026-09-12T10:05:19.848420+00:00,Paribu,TRY,48.5305,48.503,-5.67,True,
2026-09-12T10:05:19.848420+00:00,Pintu,IDR,17602.0,17607.0,2.84,True,
2026-09-12T10:05:19.848420+00:00,Foxbit,BRL,5.15415,5.15615,3.88,True,
2026-09-12T10:05:19.848420+00:00,MercadoBitcoin,BRL,5.15465,5.1549,0.48,True,
2026-09-12T11:05:22.496532+00:00,IndependentReserve,SGD,1.26823,1.26828,0.39,True,
2026-09-12T11:05:22.496532+00:00,Coins.ph,PHP,62.655,62.645,-1.6,True,
2026-09-12T11:05:22.496532+00:00,BTCTurk,TRY,48.5365,48.5305,-1.24,True,
2026-09-12T11:05:22.496532+00:00,Upbit,KRW,1360.0,1358.0,-14.71,True,
2026-09-12T11:05:22.496532+00:00,Indodax,IDR,17535.5,17520.0,-8.84,True,
2026-09-12T11:05:22.496532+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-12T11:05:22.496532+00:00,Bithumb,KRW,1359.5,1360.0,3.68,True,
2026-09-12T11:05:22.496532+00:00,Coinone,KRW,1359.5,1360.5,7.36,True,
2026-09-12T11:05:22.496532+00:00,Paribu,TRY,48.525,48.5015,-4.84,True,
2026-09-12T11:05:22.496532+00:00,Pintu,IDR,17602.0,17607.0,2.84,True,
2026-09-12T11:05:22.496532+00:00,Foxbit,BRL,5.15415,5.15615,3.88,True,
2026-09-12T11:05:22.496532+00:00,MercadoBitcoin,BRL,5.15365,5.1549,2.43,True,
2026-09-12T12:05:17.736862+00:00,IndependentReserve,SGD,1.26823,1.26828,0.39,True,
2026-09-12T12:05:17.736862+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T12:05:17.736862+00:00,BTCTurk,TRY,48.539,48.4945,-9.17,True,
2026-09-12T12:05:17.736862+00:00,Upbit,KRW,1360.0,1362.0,14.71,True,
2026-09-12T12:05:17.736862+00:00,Indodax,IDR,17536.5,17543.5,3.99,True,
2026-09-12T12:05:17.736862+00:00,Bitkub,THB,33.085,33.095,3.02,True,
2026-09-12T12:05:17.736862+00:00,Bithumb,KRW,1360.5,1360.5,0.0,True,
2026-09-12T12:05:17.736862+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T12:05:17.736862+00:00,Paribu,TRY,48.5195,48.4955,-4.95,True,
2026-09-12T12:05:17.736862+00:00,Pintu,IDR,17602.0,17607.0,2.84,True,
2026-09-12T12:05:17.736862+00:00,Foxbit,BRL,5.15495,5.15535,0.78,True,
2026-09-12T12:05:17.736862+00:00,MercadoBitcoin,BRL,5.15505,5.1542,-1.65,True,
2026-09-12T13:05:18.351455+00:00,IndependentReserve,SGD,1.26823,1.26828,0.39,True,
2026-09-12T13:05:18.351455+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T13:05:18.351455+00:00,BTCTurk,TRY,48.5135,48.533,4.02,True,
2026-09-12T13:05:18.351455+00:00,Upbit,KRW,1360.0,1362.0,14.71,True,
2026-09-12T13:05:18.351455+00:00,Indodax,IDR,17538.5,17547.0,4.85,True,
2026-09-12T13:05:18.351455+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-12T13:05:18.351455+00:00,Bithumb,KRW,1360.5,1361.5,7.35,True,
2026-09-12T13:05:18.351455+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T13:05:18.351455+00:00,Paribu,TRY,48.5125,48.4975,-3.09,True,
2026-09-12T13:05:18.351455+00:00,Pintu,IDR,17603.0,17606.0,1.7,True,
2026-09-12T13:05:18.351455+00:00,Foxbit,BRL,5.15675,5.1552,-3.01,True,
2026-09-12T13:05:18.351455+00:00,MercadoBitcoin,BRL,5.15455,5.15425,-0.58,True,
2026-09-12T14:05:18.001999+00:00,IndependentReserve,SGD,1.26831,1.268485,1.38,True,
2026-09-12T14:05:18.001999+00:00,Coins.ph,PHP,62.675,62.665,-1.6,True,
2026-09-12T14:05:18.001999+00:00,BTCTurk,TRY,48.5325,48.4985,-7.01,True,
2026-09-12T14:05:18.001999+00:00,Upbit,KRW,1360.0,1359.0,-7.35,True,
2026-09-12T14:05:18.001999+00:00,Indodax,IDR,17540.5,17549.0,4.85,True,
2026-09-12T14:05:18.001999+00:00,Bitkub,THB,33.085,33.095,3.02,True,
2026-09-12T14:05:18.001999+00:00,Bithumb,KRW,1359.5,1361.0,11.03,True,
2026-09-12T14:05:18.001999+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T14:05:18.001999+00:00,Paribu,TRY,48.5155,48.4965,-3.92,True,
2026-09-12T14:05:18.001999+00:00,Pintu,IDR,17604.0,17607.0,1.7,True,
2026-09-12T14:05:18.001999+00:00,Foxbit,BRL,5.15565,5.15515,-0.97,True,
2026-09-12T14:05:18.001999+00:00,MercadoBitcoin,BRL,5.15495,5.1534,-3.01,True,
2026-09-12T15:05:22.155009+00:00,IndependentReserve,SGD,1.268455,1.268445,-0.08,True,
2026-09-12T15:05:22.155009+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T15:05:22.155009+00:00,BTCTurk,TRY,48.5435,48.5005,-8.86,True,
2026-09-12T15:05:22.155009+00:00,Upbit,KRW,1360.0,1361.0,7.35,True,
2026-09-12T15:05:22.155009+00:00,Indodax,IDR,17536.5,17545.0,4.85,True,
2026-09-12T15:05:22.155009+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-12T15:05:22.155009+00:00,Bithumb,KRW,1360.5,1361.5,7.35,True,
2026-09-12T15:05:22.155009+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T15:05:22.155009+00:00,Paribu,TRY,48.5355,48.501,-7.11,True,
2026-09-12T15:05:22.155009+00:00,Pintu,IDR,17604.0,17607.0,1.7,True,
2026-09-12T15:05:22.155009+00:00,Foxbit,BRL,5.15645,5.15665,0.39,True,
2026-09-12T15:05:22.155009+00:00,MercadoBitcoin,BRL,5.15455,5.15465,0.19,True,
2026-09-12T16:05:16.925609+00:00,IndependentReserve,SGD,1.26845,1.26849,0.32,True,
2026-09-12T16:05:16.925609+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T16:05:16.925609+00:00,BTCTurk,TRY,48.5465,48.508,-7.93,True,
2026-09-12T16:05:16.925609+00:00,Upbit,KRW,1359.0,1361.0,14.72,True,
2026-09-12T16:05:16.925609+00:00,Indodax,IDR,17546.5,17589.5,24.51,True,
2026-09-12T16:05:16.925609+00:00,Bitkub,THB,33.085,33.105,6.05,True,
2026-09-12T16:05:16.925609+00:00,Bithumb,KRW,1358.5,1359.0,3.68,True,
2026-09-12T16:05:16.925609+00:00,Coinone,KRW,1358.5,1358.5,0.0,True,
2026-09-12T16:05:16.925609+00:00,Paribu,TRY,48.58,48.494,-17.7,True,
2026-09-12T16:05:16.925609+00:00,Pintu,IDR,17604.0,17606.0,1.14,True,
2026-09-12T16:05:16.925609+00:00,Foxbit,BRL,5.15425,5.15505,1.55,True,
2026-09-12T16:05:16.925609+00:00,MercadoBitcoin,BRL,5.15435,5.15335,-1.94,True,
2026-09-12T17:07:15.453073+00:00,IndependentReserve,SGD,1.26855,1.26866,0.87,True,
2026-09-12T17:07:15.453073+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T17:07:15.453073+00:00,BTCTurk,TRY,48.5485,48.5325,-3.3,True,
2026-09-12T17:07:15.453073+00:00,Upbit,KRW,1359.0,1358.0,-7.36,True,
2026-09-12T17:07:15.453073+00:00,Indodax,IDR,17542.5,17566.5,13.68,True,
2026-09-12T17:07:15.453073+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-12T17:07:15.453073+00:00,Bithumb,KRW,1358.5,1359.0,3.68,True,
2026-09-12T17:07:15.453073+00:00,Coinone,KRW,1358.5,1358.5,0.0,True,
2026-09-12T17:07:15.453073+00:00,Paribu,TRY,48.5745,48.5045,-14.41,True,
2026-09-12T17:07:15.453073+00:00,Pintu,IDR,17604.0,17606.0,1.14,True,
2026-09-12T17:07:15.453073+00:00,Foxbit,BRL,5.15295,5.15115,-3.49,True,
2026-09-12T17:07:15.453073+00:00,MercadoBitcoin,BRL,5.15205,5.1513,-1.46,True,
2026-09-12T18:05:26.688925+00:00,IndependentReserve,SGD,1.26855,1.268685,1.06,True,
2026-09-12T18:05:26.688925+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T18:05:26.688925+00:00,BTCTurk,TRY,48.5585,48.5955,7.62,True,
2026-09-12T18:05:26.688925+00:00,Upbit,KRW,1359.0,1358.0,-7.36,True,
2026-09-12T18:05:26.688925+00:00,Indodax,IDR,17552.5,17567.0,8.26,True,
2026-09-12T18:05:26.688925+00:00,Bitkub,THB,33.085,33.095,3.02,True,
2026-09-12T18:05:26.688925+00:00,Bithumb,KRW,1358.5,1359.5,7.36,True,
2026-09-12T18:05:26.688925+00:00,Coinone,KRW,1358.5,1358.5,0.0,True,
2026-09-12T18:05:26.688925+00:00,Paribu,TRY,48.5505,48.5155,-7.21,True,
2026-09-12T18:05:26.688925+00:00,Pintu,IDR,17603.0,17607.0,2.27,True,
2026-09-12T18:05:26.688925+00:00,Foxbit,BRL,5.15295,5.1551,4.17,True,
2026-09-12T18:05:26.688925+00:00,MercadoBitcoin,BRL,5.14955,5.15165,4.08,True,
2026-09-12T19:05:19.754057+00:00,IndependentReserve,SGD,1.26855,1.26862,0.55,True,
2026-09-12T19:05:19.754057+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T19:05:19.754057+00:00,BTCTurk,TRY,48.5545,48.5325,-4.53,True,
2026-09-12T19:05:19.754057+00:00,Upbit,KRW,1359.0,1360.0,7.36,True,
2026-09-12T19:05:19.754057+00:00,Indodax,IDR,17558.5,17566.0,4.27,True,
2026-09-12T19:05:19.754057+00:00,Bitkub,THB,33.085,33.085,0.0,True,
2026-09-12T19:05:19.754057+00:00,Bithumb,KRW,1359.5,1360.5,7.36,True,
2026-09-12T19:05:19.754057+00:00,Coinone,KRW,1359.5,1358.5,-7.36,True,
2026-09-12T19:05:19.754057+00:00,Paribu,TRY,48.5315,48.513,-3.81,True,
2026-09-12T19:05:19.754057+00:00,Pintu,IDR,17602.0,17607.0,2.84,True,
2026-09-12T19:05:19.754057+00:00,Foxbit,BRL,5.15045,5.15185,2.72,True,
2026-09-12T19:05:19.754057+00:00,MercadoBitcoin,BRL,5.14925,5.15115,3.69,True,
2026-09-12T20:05:21.533482+00:00,IndependentReserve,SGD,1.26855,1.26862,0.55,True,
2026-09-12T20:05:21.533482+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T20:05:21.533482+00:00,BTCTurk,TRY,48.5625,48.5785,3.29,True,
2026-09-12T20:05:21.533482+00:00,Upbit,KRW,1358.0,1361.0,22.09,True,
2026-09-12T20:05:21.533482+00:00,Indodax,IDR,17561.5,17572.5,6.26,True,
2026-09-12T20:05:21.533482+00:00,Bitkub,THB,33.085,33.085,0.0,True,
2026-09-12T20:05:21.533482+00:00,Bithumb,KRW,1359.5,1360.0,3.68,True,
2026-09-12T20:05:21.533482+00:00,Coinone,KRW,1359.5,1359.5,0.0,True,
2026-09-12T20:05:21.533482+00:00,Paribu,TRY,48.5505,48.5135,-7.62,True,
2026-09-12T20:05:21.533482+00:00,Pintu,IDR,17602.0,17606.0,2.27,True,
2026-09-12T20:05:21.533482+00:00,Foxbit,BRL,5.15045,5.14555,-9.51,True,
2026-09-12T20:05:21.533482+00:00,MercadoBitcoin,BRL,5.14735,5.1486,2.43,True,
2026-09-12T21:05:24.348077+00:00,IndependentReserve,SGD,1.268635,1.26863,-0.04,True,
2026-09-12T21:05:24.348077+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T21:05:24.348077+00:00,BTCTurk,TRY,48.555,48.5785,4.84,True,
2026-09-12T21:05:24.348077+00:00,Upbit,KRW,1360.0,1361.0,7.35,True,
2026-09-12T21:05:24.348077+00:00,Indodax,IDR,17555.5,17546.5,-5.13,True,
2026-09-12T21:05:24.348077+00:00,Bitkub,THB,33.085,33.085,0.0,True,
2026-09-12T21:05:24.348077+00:00,Bithumb,KRW,1359.5,1360.0,3.68,True,
2026-09-12T21:05:24.348077+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T21:05:24.348077+00:00,Paribu,TRY,48.5525,48.5335,-3.91,True,
2026-09-12T21:05:24.348077+00:00,Pintu,IDR,17602.0,17607.0,2.84,True,
2026-09-12T21:05:24.348077+00:00,Foxbit,BRL,5.15045,5.14735,-6.02,True,
2026-09-12T21:05:24.348077+00:00,MercadoBitcoin,BRL,5.14875,5.14855,-0.39,True,
2026-09-12T22:05:16.385274+00:00,IndependentReserve,SGD,1.26863,1.26862,-0.08,True,
2026-09-12T22:05:16.385274+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T22:05:16.385274+00:00,BTCTurk,TRY,48.5775,48.5785,0.21,True,
2026-09-12T22:05:16.385274+00:00,Upbit,KRW,1360.0,1361.0,7.35,True,
2026-09-12T22:05:16.385274+00:00,Indodax,IDR,17552.5,17548.5,-2.28,True,
2026-09-12T22:05:16.385274+00:00,Bitkub,THB,33.085,33.085,0.0,True,
2026-09-12T22:05:16.385274+00:00,Bithumb,KRW,1359.5,1360.0,3.68,True,
2026-09-12T22:05:16.385274+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T22:05:16.385274+00:00,Paribu,TRY,48.5805,48.5275,-10.91,True,
2026-09-12T22:05:16.385274+00:00,Pintu,IDR,17601.0,17606.0,2.84,True,
2026-09-12T22:05:16.385274+00:00,Foxbit,BRL,5.15045,5.1473,-6.12,True,
2026-09-12T22:05:16.385274+00:00,MercadoBitcoin,BRL,5.14735,5.148,1.26,True,
2026-09-12T23:23:03.537415+00:00,IndependentReserve,SGD,1.26863,1.268615,-0.12,True,
2026-09-12T23:23:03.537415+00:00,Coins.ph,PHP,62.665,62.665,0.0,True,
2026-09-12T23:23:03.537415+00:00,BTCTurk,TRY,48.6095,48.535,-15.33,True,
2026-09-12T23:23:03.537415+00:00,Upbit,KRW,1361.0,1359.0,-14.7,True,
2026-09-12T23:23:03.537415+00:00,Indodax,IDR,17554.5,17542.0,-7.12,True,
2026-09-12T23:23:03.537415+00:00,Bitkub,THB,33.085,33.085,0.0,True,
2026-09-12T23:23:03.537415+00:00,Bithumb,KRW,1360.5,1359.5,-7.35,True,
2026-09-12T23:23:03.537415+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-12T23:23:03.537415+00:00,Paribu,TRY,48.5835,48.545,-7.92,True,
2026-09-12T23:23:03.537415+00:00,Pintu,IDR,17603.0,17606.0,1.7,True,
2026-09-12T23:23:03.537415+00:00,Foxbit,BRL,5.14425,5.14565,2.72,True,
2026-09-12T23:23:03.537415+00:00,MercadoBitcoin,BRL,5.14415,5.1442,0.1,True,
2026-09-13T00:05:20.426260+00:00,IndependentReserve,SGD,1.26863,1.268615,-0.12,True,
2026-09-13T00:05:20.426260+00:00,Coins.ph,PHP,62.655,62.655,0.0,True,
2026-09-13T00:05:20.426260+00:00,BTCTurk,TRY,48.6095,48.5275,-16.87,True,
2026-09-13T00:05:20.426260+00:00,Upbit,KRW,1362.0,1362.0,0.0,True,
2026-09-13T00:05:20.426260+00:00,Indodax,IDR,17547.5,17543.5,-2.28,True,
2026-09-13T00:05:20.426260+00:00,Bitkub,THB,33.085,33.085,0.0,True,
2026-09-13T00:05:20.426260+00:00,Bithumb,KRW,1360.5,1360.5,0.0,True,
2026-09-13T00:05:20.426260+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-13T00:05:20.426260+00:00,Paribu,TRY,48.5835,48.5205,-12.97,True,
2026-09-13T00:05:20.426260+00:00,Pintu,IDR,17603.0,17606.0,1.7,True,
2026-09-13T00:05:20.426260+00:00,Foxbit,BRL,5.14575,5.14565,-0.19,True,
2026-09-13T00:05:20.426260+00:00,MercadoBitcoin,BRL,5.14335,5.14435,1.94,True,
2026-09-13T01:05:24.278456+00:00,IndependentReserve,SGD,1.26863,1.268575,-0.43,True,
2026-09-13T01:05:24.278456+00:00,Coins.ph,PHP,62.655,62.655,0.0,True,
2026-09-13T01:05:24.278456+00:00,BTCTurk,TRY,48.6095,48.523,-17.79,True,
2026-09-13T01:05:24.278456+00:00,Upbit,KRW,1362.0,1360.0,-14.68,True,
2026-09-13T01:05:24.278456+00:00,Indodax,IDR,17548.5,17540.0,-4.84,True,
2026-09-13T01:05:24.278456+00:00,Bitkub,THB,33.085,33.095,3.02,True,
2026-09-13T01:05:24.278456+00:00,Bithumb,KRW,1361.5,1361.5,0.0,True,
2026-09-13T01:05:24.278456+00:00,Coinone,KRW,1361.5,1361.5,0.0,True,
2026-09-13T01:05:24.278456+00:00,Paribu,TRY,48.5835,48.521,-12.86,True,
2026-09-13T01:05:24.278456+00:00,Pintu,IDR,17604.0,17606.0,1.14,True,
2026-09-13T01:05:24.278456+00:00,Foxbit,BRL,5.14575,5.14565,-0.19,True,
2026-09-13T01:05:24.278456+00:00,MercadoBitcoin,BRL,5.14345,5.1439,0.87,True,
2026-09-13T02:05:19.811368+00:00,IndependentReserve,SGD,1.26863,1.26857,-0.47,True,
2026-09-13T02:05:19.811368+00:00,Coins.ph,PHP,62.655,62.655,0.0,True,
2026-09-13T02:05:19.811368+00:00,BTCTurk,TRY,48.578,48.5295,-9.98,True,
2026-09-13T02:05:19.811368+00:00,Upbit,KRW,1363.0,1363.0,0.0,True,
2026-09-13T02:05:19.811368+00:00,Indodax,IDR,17543.5,17566.5,13.11,True,
2026-09-13T02:05:19.811368+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-13T02:05:19.811368+00:00,Bithumb,KRW,1362.5,1362.5,0.0,True,
2026-09-13T02:05:19.811368+00:00,Coinone,KRW,1362.5,1361.5,-7.34,True,
2026-09-13T02:05:19.811368+00:00,Paribu,TRY,48.5835,48.5255,-11.94,True,
2026-09-13T02:05:19.811368+00:00,Pintu,IDR,17603.0,17606.0,1.7,True,
2026-09-13T02:05:19.811368+00:00,Foxbit,BRL,5.14805,5.15085,5.44,True,
2026-09-13T02:05:19.811368+00:00,MercadoBitcoin,BRL,5.14915,5.15065,2.91,True,
2026-09-13T03:05:18.479019+00:00,IndependentReserve,SGD,1.26865,1.27047,14.35,True,
2026-09-13T03:05:18.479019+00:00,Coins.ph,PHP,62.675,62.655,-3.19,True,
2026-09-13T03:05:18.479019+00:00,BTCTurk,TRY,48.568,48.5495,-3.81,True,
2026-09-13T03:05:18.479019+00:00,Upbit,KRW,1362.0,1362.0,0.0,True,
2026-09-13T03:05:18.479019+00:00,Indodax,IDR,17537.5,17577.5,22.81,True,
2026-09-13T03:05:18.479019+00:00,Bitkub,THB,33.085,33.085,0.0,True,
2026-09-13T03:05:18.479019+00:00,Bithumb,KRW,1361.5,1360.5,-7.34,True,
2026-09-13T03:05:18.479019+00:00,Coinone,KRW,1361.5,1361.5,0.0,True,
2026-09-13T03:05:18.479019+00:00,Paribu,TRY,48.5835,48.5165,-13.79,True,
2026-09-13T03:05:18.479019+00:00,Pintu,IDR,17603.0,17606.0,1.7,True,
2026-09-13T03:05:18.479019+00:00,Foxbit,BRL,5.14805,5.15185,7.38,True,
2026-09-13T03:05:18.479019+00:00,MercadoBitcoin,BRL,5.14915,5.1514,4.37,True,
2026-09-13T04:05:20.032222+00:00,IndependentReserve,SGD,1.268725,1.270545,14.35,True,
2026-09-13T04:05:20.032222+00:00,Coins.ph,PHP,62.685,62.655,-4.79,True,
2026-09-13T04:05:20.032222+00:00,BTCTurk,TRY,48.5805,48.5305,-10.29,True,
2026-09-13T04:05:20.032222+00:00,Upbit,KRW,1363.0,1362.0,-7.34,True,
2026-09-13T04:05:20.032222+00:00,Indodax,IDR,17540.5,17570.5,17.1,True,
2026-09-13T04:05:20.032222+00:00,Bitkub,THB,33.085,33.095,3.02,True,
2026-09-13T04:05:20.032222+00:00,Bithumb,KRW,1361.5,1361.5,0.0,True,
2026-09-13T04:05:20.032222+00:00,Coinone,KRW,1361.5,1361.5,0.0,True,
2026-09-13T04:05:20.032222+00:00,Paribu,TRY,48.5835,48.5215,-12.76,True,
2026-09-13T04:05:20.032222+00:00,Pintu,IDR,17604.0,17607.0,1.7,True,
2026-09-13T04:05:20.032222+00:00,Foxbit,BRL,5.14855,5.15335,9.32,True,
2026-09-13T04:05:20.032222+00:00,MercadoBitcoin,BRL,5.14915,5.1518,5.15,True,
2026-09-13T05:05:18.260405+00:00,IndependentReserve,SGD,1.268725,1.26883,0.83,True,
2026-09-13T05:05:18.260405+00:00,Coins.ph,PHP,62.675,62.655,-3.19,True,
2026-09-13T05:05:18.260405+00:00,BTCTurk,TRY,48.579,48.566,-2.68,True,
2026-09-13T05:05:18.260405+00:00,Upbit,KRW,1361.0,1359.0,-14.7,True,
2026-09-13T05:05:18.260405+00:00,Indodax,IDR,17539.0,17546.0,3.99,True,
2026-09-13T05:05:18.260405+00:00,Bitkub,THB,33.085,33.09,1.51,True,
2026-09-13T05:05:18.260405+00:00,Bithumb,KRW,1360.5,1360.5,0.0,True,
2026-09-13T05:05:18.260405+00:00,Coinone,KRW,1360.5,1360.5,0.0,True,
2026-09-13T05:05:18.260405+00:00,Paribu,TRY,48.5795,48.507,-14.92,True,
2026-09-13T05:05:18.260405+00:00,Pintu,IDR,17603.0,17607.0,2.27,True,
2026-09-13T05:05:18.260405+00:00,Foxbit,BRL,5.15045,5.15365,6.21,True,
